Итого;500,000;;500,000;;0,00
Заказ-наряд №: 6965 от 02.10.2022, ТС: Nissan Note гос. номер: Н959СР86;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Ремонт кнопки;500,000;1;500,000;0,00;0,00
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 6976 от 02.10.2022, ТС: LADA 111930 Кalina гос. номер: Н930КА 72;;;;;
Замена блока управления ДВС;1 000,000;1;1 000,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 6979 от 23.10.2022, ТС: Mazda CX-7 гос. номер: У562ЕЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 6980 от 02.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 6986 от 05.10.2022, ТС: Ford Focus гос. номер: Т050СР72;;;;;
Диагностика электрооборудования;2 000,000;1;2 000,000;0,00;0,00
Электротехнические работы;1 400,000;1;1 400,000;0,00;0,00
Итого;3 400,000;;3 400,000;;0,00
Заказ-наряд №: 6989 от 03.10.2022, ТС: BMW 750LI гос. номер: C 652 TV 62;;;;;
Компьютерная диагностика электронных систем после заправки фреоном;1 000,000;1;1 000,000;0,00;0,00
Проверка катушки и свечи зажигания 6го цилиндра;1 500,000;1;1 500,000;0,00;0,00
Проверка клапанов подвески перестановкой трубок;2 000,000;1;2 000,000;0,00;0,00
Проверка уплонений магистрали правого пневмобаллона;1 000,000;1;1 000,000;0,00;0,00
Итого;5 500,000;;5 500,000;;0,00
Заказ-наряд №: 6997 от 11.10.2022, ТС: Hyundai Santa Fe гос. номер: У808АУ186;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 6999 от 13.10.2022, ТС: LADA VESTA гос. номер: Т281РН72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7001 от 04.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7005 от 13.10.2022, ТС: LADA GFL 110 VESTA гос. номер:Н170ЕН797;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7012 от 07.10.2022, ТС: LADA  GRАNТА гос. номер: Р934КХ 72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7016 от 06.10.2022, ТС: LADA  GRАNТА 219010 гос. номер: Х808ЕХ72;;;;;
Заправка спецжидкостями(масло,антифриз,фреон и т.д);2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 7017 от 05.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7022 от 05.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7026 от 05.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 7028 от 18.10.2022, ТС: ГАЗ 3897-0000010-15 гос. номер: Т368НН72;;;;;
Демонтаж/монтаж лечинков замков дверей;2 000,000;1;2 000,000;0,00;0,00
Замок зажигания-Снятие/установка;1 000,000;1;1 000,000;0,00;0,00
Подключение дополнительного  отопителя салонного;2 500,000;1;2 500,000;0,00;0,00
Проверка и ремонт цепи электропреобразователя;1 500,000;1;1 500,000;0,00;0,00
Установка  и подключение разеток прикуривателя и зарядки USB;1 500,000;1;1 500,000;0,00;0,00
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;10 500,000;;10 500,000;;0,00
Заказ-наряд №: 7036 от 13.10.2022, ТС: LADA VESTA гос. номер: Т969РЕ72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7045 от 07.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7056 от 10.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;3 000,000;1;3 000,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 7058 от 10.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7061 от 10.10.2022, ТС: LADA 111930 Кalina гос. номер: Н930КА 72;;;;;
Замена датчика скорости;300,000;1;300,000;0,00;0,00
Итого;300,000;;300,000;;0,00
Заказ-наряд №: 7063 от 13.10.2022, ТС: LADA VESTA гос. номер: Т973РЕ72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Проверка катушек зажигания разрядноком;1 000,000;1;1 000,000;0,00;0,00
Свечи зажигания- замена;400,000;1;400,000;0,00;0,00
Итого;1 900,000;;1 900,000;;0,00
Заказ-наряд №: 7066 от 10.10.2022, ТС: Nissan Murano гос. номер: У984МУ72;;;;;
Промывка очистка форсунок;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 7068 от 10.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7071 от 10.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7083 от 12.10.2022, ТС: LADA VESTA гос. номер: Т973РЕ72;;;;;
Замена блока управления стеклоподъемника водительской двери;1 500,000;1;1 500,000;0,00;0,00
Замена механизма стеклоподьемника задней левой двери;3 000,000;1;3 000,000;0,00;0,00
Компютерная диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Проверка заднего стеклоподъемника;2 000,000;1;2 000,000;0,00;0,00
Проверка и замена предохранителей;500,000;1;500,000;0,00;0,00
Проверка электроцепи обогрева заднего стекла;1 500,000;1;1 500,000;0,00;0,00
Итого;9 000,000;;9 000,000;;0,00
Заказ-наряд №: 7085 от 12.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7087 от 14.10.2022, ТС: LADA VESTA гос. номер: Т114РР72;;;;;
Электротехнические работы по передней левой фаре;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7092 от 11.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7095 от 11.10.2022, ТС: Kia Ceed гос. номер: У765УУ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Замена лампы;250,000;1;250,000;0,00;0,00
Итого;1 250,000;;1 250,000;;0,00
Заказ-наряд №: 7096 от 11.10.2022, ТС: Toyota LАND СRUISЕR 200 гос. номер:С600МР72;;;;;
Диагностика электроцепей камеры заднего вида;3 600,000;1;3 600,000;0,00;0,00
Итого;3 600,000;;3 600,000;;0,00
Заказ-наряд №: 7097 от 12.10.2022, ТС: Peugeot 308 гос. номер: С192НН89;;;;;
Диагностика электрооборудования;8 000,000;1;8 000,000;0,00;0,00
Итого;8 000,000;;8 000,000;;0,00
Заказ-наряд №: 7099 от 14.10.2022, ТС: ВАЗ 2121 4x4 Нива гос. номер: Н477РН 72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7105 от 12.10.2022, ТС: LADA VESTA гос. номер: Т705РМ72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Замена катушки зажигания (1 шт.) второго целиндра по гарантии;0,000;1;0,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7106 от 12.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7110 от 13.10.2022, ТС: LADA GFL 110 VESTA гос. номер: Х293ЕТ797;;;;;
Ремонт проводки фары;1 000,000;1;1 000,000;0,00;0,00
Фара передняя левая демонтаж/монтаж;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7114 от 12.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Замена лампы;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7126 от 14.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7128 от 14.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7131 от 15.10.2022, ТС: Nissan Note гос. номер: Н959СР86;;;;;
Замена подрулевого шлейфа;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7134 от 15.10.2022, ТС: Datsun On-Do гос. номер: А502МА45;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7136 от 15.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Ремонт генератора;2 250,000;1;2 250,000;0,00;0,00
Итого;2 250,000;;2 250,000;;0,00
Заказ-наряд №: 7139 от 15.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7144 от 15.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7146 от 15.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7149 от 15.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7158 от 16.10.2022, ТС: Kia Rio гос. номер: О644ЕМ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7164 от 16.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Замена провода массы ДВС;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7211 от 26.10.2022, ТС: LADA VESTA гос. номер: О355ЕК797;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7214 от 18.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7217 от 18.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;600,000;1;600,000;0,00;0,00
Итого;600,000;;600,000;;0,00
Заказ-наряд №: 7234 от 19.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7249 от 19.10.2022, ТС: ГАЗ 2217 гос. номер: С222СЕ72;;;;;
Бензонасос-снятие/установка;2 500,000;1;2 500,000;0,00;0,00
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 7278 от 25.10.2022, ТС: LADA VESTA гос. номер: Т954РЕ72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Замена вентилятора печки салона;1 000,000;1;1 000,000;0,00;0,00
Замена лампы ДХО;100,000;1;100,000;0,00;0,00
Замена лампы передней фары;150,000;1;150,000;0,00;0,00
Лампа  стоп сигнала;100,000;1;100,000;0,00;0,00
Итого;1 850,000;;1 850,000;;0,00
Заказ-наряд №: 7281 от 26.10.2022, ТС: LADA VESTA гос. номер: У795СТ55;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Свечи зажигания- замена;400,000;1;400,000;0,00;0,00
Итого;900,000;;900,000;;0,00
Заказ-наряд №: 7293 от 26.10.2022, ТС: УАЗ 3303 гос. номер: А947МТ 72;;;;;
Ремонт электропроводки;15 000,000;1;15 000,000;0,00;0,00
Итого;15 000,000;;15 000,000;;0,00
Заказ-наряд №: 7299 от 22.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7305 от 22.10.2022, ТС: Chevrolet Blaser гос. номер: Р216ОР 198;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7306 от 23.10.2022, ТС: Volkswagen Amarok гос. номер: С713ХА72;;;;;
Осмотр системы подачи топлива(бензонасоса,магистрали итд.);0,000;1;0,000;0,00;0,00
Итого;0,000;;0,000;;0,00
Заказ-наряд №: 7309 от 23.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Развод колодок задних;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7310 от 23.10.2022, ТС: Hyundai Solaris гос. номер: Р056ХН;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Свечи зажигания- замена;500,000;1;500,000;0,00;0,00
Чистка дроссельной заслонки;500,000;1;500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7311 от 23.10.2022, ТС: Ford Focus гос. номер: М944ВУ74;;;;;
Электротехнические работы;4 000,000;1;4 000,000;0,00;0,00
Итого;4 000,000;;4 000,000;;0,00
Заказ-наряд №: 7312 от 23.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Развод колодок задних;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7315 от 23.10.2022, ТС: Skoda Superb гос. номер: О105СО102;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7323 от 23.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Замена клеммы;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7364 от 28.10.2022, ТС: LADA VESTA гос. номер: У841СУ55;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Замена лампы ХДЧ;200,000;1;200,000;0,00;0,00
Замена эл ламп ближний/дальний DS-2(1 шт),DS-3(1 шт);300,000;1;300,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7373 от 25.10.2022, ТС: Kia Ceed гос. номер: Т496РМ 72;;;;;
Диагностика ЭСУД;1 000,000;1;1 000,000;0,00;0,00
Замена свечи зажигания ДВС;500,000;1;500,000;0,00;0,00
замена катушки зажигания 3 и 4 цилиндра;0,000;1;0,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7396 от 27.10.2022, ТС: LADA VESTA GFK 110 гос. номер:М719ЕН797;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7402 от 03.11.2022, ТС: LADA VESTA гос. номер: У604СМ 55;;;;;
Ремонт генератора;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7409 от 26.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;600,000;1;600,000;0,00;0,00
Итого;600,000;;600,000;;0,00
Заказ-наряд №: 7411 от 26.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7414 от 27.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;4 500,000;1;4 500,000;0,00;0,00
Итого;4 500,000;;4 500,000;;0,00
Заказ-наряд №: 7423 от 28.10.2022, ТС: Lifan ЛИФАН 214813 гос. номер: Н514КК45;;;;;
Бензонасос-снятие/установка;1 500,000;1;1 500,000;0,00;0,00
Комплексная диагностика;400,000;1;400,000;0,00;0,00
Итого;1 900,000;;1 900,000;;0,00
Заказ-наряд №: 7440 от 29.10.2022, ТС: LADA GFL 110 VESTA гос. номер:М574ЕР797;;;;;
Диагностика системы охлаждения;500,000;1;500,000;0,00;0,00
Ремонт проводки с регулировкой заслонок системы потока воздуха;1 500,000;1;1 500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7445 от 28.10.2022, ТС: HAWTAI BOLIGER гос. номер: К188ОЕ186;;;;;
 Замена лампочек задних со снятием фонаря заднего;300,000;1;300,000;0,00;0,00
Итого;300,000;;300,000;;0,00
Заказ-наряд №: 7446 от 28.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Осмотр сиситемы кондиционировани;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7447 от 28.10.2022, ТС: LADA VESTA GFK 110 гос. номер:Н833ЕР797;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Электротехнические работы;500,000;1;500,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7450 от 28.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7451 от 28.10.2022, ТС: LADA VESTA гос. номер: Т973РЕ72;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7455 от 28.10.2022, ТС: Toyota LАND СRUISЕR 120 гос. номер:Х842ХЕ72;;;;;
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7457 от 28.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Замена лампы;600,000;1;600,000;0,00;0,00
Итого;600,000;;600,000;;0,00
Заказ-наряд №: 7463 от 29.10.2022, ТС: LADA GFL 110 VESTA гос. номер:М574ЕР797;;;;;
Лампа замена;0,000;1;0,000;0,00;0,00
Итого;0,000;;0,000;;0,00
Заказ-наряд №: 7467 от 08.11.2022, ТС: Nissan PATHFINDER 2.5D гос. номер:У649ЕР72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Проверка электроцепей д,угла поворота руля, замена датчика;3 000,000;1;3 000,000;0,00;0,00
Проверка электроцепей датчика АВС пер, левого, ремонт электропроводки;2 000,000;1;2 000,000;0,00;0,00
Итого;6 000,000;;6 000,000;;0,00
Заказ-наряд №: 7469 от 29.10.2022, ТС: Kia Rio гос. номер: X084ЕМ72;;;;;
Компьютерная диагностика электронных систем;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7471 от 29.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Электротехнические работы;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7475 от 30.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Компьютерная диагностика электронных систем после заправки фреоном;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7479 от 30.10.2022, ТС: Hyundai CRETA гос. номер: У125СО 72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7482 от 30.10.2022, ТС: Hyundai ix35 гос. номер: Н720УК 72;;;;;
Электротехнические работы;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 7484 от 30.10.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;1 200,000;1;1 200,000;0,00;0,00
Итого;1 200,000;;1 200,000;;0,00
Заказ-наряд №: 7485 от 30.10.2022, ТС: Chevrolet Klan гос. номер: У249СО 72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Замена ДАД;300,000;1;300,000;0,00;0,00
Прозвонка АВS;1 000,000;1;1 000,000;0,00;0,00
Ремонт электропроводки;1 000,000;1;1 000,000;0,00;0,00
Свечи зажигания- замена;400,000;1;400,000;0,00;0,00
Итого;3 700,000;;3 700,000;;0,00
Заказ-наряд №: 7510 от 02.11.2022, ТС: LADA VESTA GFK 110 гос. номер:М556ЕР797;;;;;
Диагностика электрооборудования;500,000;1;500,000;0,00;0,00
Стартер-снятие/установка;1 000,000;1;1 000,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7520 от 02.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Замена модуля;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7521 от 02.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика кондиционера;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7522 от 05.11.2022, ТС: Lexus RX200T гос. номер: У215МА72;;;;;
Электроразводка задних колодок;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 7526 от 02.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Катушка замена;300,000;1;300,000;0,00;0,00
Итого;300,000;;300,000;;0,00
Заказ-наряд №: 7528 от 02.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;4 500,000;1;4 500,000;0,00;0,00
Итого;4 500,000;;4 500,000;;0,00
Заказ-наряд №: 7529 от 02.11.2022, ТС: Lexus GX460 гос. номер: Н202ЕО102;;;;;
Электротехнические работы ПТФ;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7530 от 02.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Электротехнические работы;2 300,000;1;2 300,000;0,00;0,00
Итого;2 300,000;;2 300,000;;0,00
Заказ-наряд №: 7531 от 22.01.2023, ТС: Chevrolet Lacetti гос. номер: У249СО72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7544 от 04.11.2022, ТС: LADA  GRАNТА гос. номер: О151УС72;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7548 от 04.11.2022, ТС: Seat Altea гос. номер: Р272МУ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7550 от 04.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7553 от 04.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7564 от 04.11.2022, ТС: Kia Rio гос. номер: Х080ЕМ72;;;;;
Электротехнические работы;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7568 от 11.11.2022, ТС: ВАЗ Гранта гос. номер: Р103ЕС72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Диффектовка генератора;1 000,000;1;1 000,000;0,00;0,00
Ремонт генератора;1 500,000;1;1 500,000;0,00;0,00
Итого;3 500,000;;3 500,000;;0,00
Заказ-наряд №: 7574 от 05.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Проверка электроцепей АВС;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7575 от 05.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Диагностика электрооборудования;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 7576 от 05.11.2022, ТС: LADA 111730 КАЛИНА гос. номер: У813СЕ72;;;;;
Ремонт электропроводки;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 7595 от 09.11.2022, ТС: Peugeot 407 гос. номер: Р235ВУ174;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Электротехнические работы;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 7604 от 09.11.2022, ТС: Toyota Land Cruiser гос. номер: Н391СТ72;;;;;
